web-scraper-order,web-scraper-start-url,pages,pages-href,title,articles,articles-href,subtitle,author,date,content
"1571529561-8171","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAepJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Biden Poses What-If Of Obama Assassination To Explain How 1968 Jolted America","Biden Poses Hypothetical Of Obama Assassination To Explain How 1968 Jolted America","https://search.huffpost.com/click/_ylt=Awr9GjBOo6tdDDYA2GlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558350/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-obama-assassinated-comment_n_5d607748e4b0b59d2574a604/RK=2/RS=oC_qVIlLt3aD4gbE.BgMDLo6Agw-","The former vice president told students at a presidential campaign event how the deaths of Bobby Kennedy and Martin Luther King Jr. led to his political awakening.","","08/23/2019 09:50 pm ET","The comments came days after Biden, during a speech in Iowa, mistakenly said Kennedy and King were killed in the 1970s."
"1571529539-8039","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAe5JsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","How Immigration Prosecutions Helped ICE Pad Obama’s Criminal Deportee Statistics","How Immigration Prosecutions Helped ICE Pad Obama's Criminal Deportee Statistics","https://search.huffpost.com/click/_ylt=Awr9DtY0o6tdceIA1Y1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558324/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fice-obama-criminal-deportation-statistics_n_5d52b1aee4b05fa9df04c9e5/RK=2/RS=beZiJRGpAj71.7xi6X7lnrGurPI-","Under Obama, Immigration and Customs Enforcement highlighted stats that those arrested at the border were criminals. Most had broken only immigration laws.","","08/15/2019 01:11 pm ET","By Obama’s last year in office, publicly released data showed that 58% of deportees had a criminal conviction. More than 99% of deportees met one of the agency’s removal priorities."
"1571529601-8405","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAeZJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Barack Obama Mourns The Passing Of Cokie Roberts","Barack Obama Mourns The Passing Of Cokie Roberts","https://search.huffpost.com/click/_ylt=Awr9BNxmo6tdNZYAq3BsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558375/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fpresident-barack-obama-cokie-roberts_n_5d8101d7e4b03b5fc88a7734/RK=2/RS=w9H1PzNrc7xW.x4K1tT9X6Use2g-","The former president hailed the veteran journalist’s “trailblazing” work in the field, a stark contrast from Trump’s response that Roberts “never treated me nicely.”","","09/17/2019 01:19 pm ET","Roberts riled up then-candidate Trump in a 2016 interview when she asked him about white children using his name to bully and intimidate Hispanic children. Trump called her question “nasty.”"
"1571529597-8355","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAeZJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Julián Castro Hits Hard At Biden On Health Care And Immigration During Debate","Julián Castro Hits Hard At Biden On Health Care And Immigration During Debate","https://search.huffpost.com/click/_ylt=Awr9BNxmo6tdNZYAr3BsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558375/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjulian-castro-joe-biden-democratic-debates-houston_n_5d7aeface4b077dcbd5b40b7/RK=2/RS=syPnkVEPLa5ULY4J6N.RozdzzyY-","The former housing secretary did not hold back against former Vice President Joe Biden at the Democratic presidential debate in Houston.","","09/12/2019 10:36 pm ET","“They do not have to buy in!” he insisted. “They do not have to buy in ―”"
"1571529542-8082","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAe5JsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","One Of Trump’s First Actions Reversed An Obama Rule On Guns And Mental Impairment","One Of Trump's First Actions Reversed An Obama Rule On Guns And Mental Impairment","https://search.huffpost.com/click/_ylt=Awr9DtY0o6tdceIA041sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558324/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-obama-gun-rule_n_5d4b05dfe4b0066eb70b7a7d/RK=2/RS=sD5TM.cTrY7QP9JOljXLfbvPOtg-","Now the president wants to know what he can do through executive action.","","08/07/2019 02:19 pm ET","Gun control advocates such as the Brady Campaign to Prevent Gun Violence applauded the mental incapacity rule, but its critics included civil liberty and disability advocates. The rule would have restricted firearms sales for roughly 80,000 people, though the restrictions could be appealed."
"1571529542-8084","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAe5JsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","One Of Trump’s First Actions Reversed An Obama Rule On Guns And Mental Impairment","One Of Trump's First Actions Reversed An Obama Rule On Guns And Mental Impairment","https://search.huffpost.com/click/_ylt=Awr9DtY0o6tdceIA041sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558324/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-obama-gun-rule_n_5d4b05dfe4b0066eb70b7a7d/RK=2/RS=sD5TM.cTrY7QP9JOljXLfbvPOtg-","Now the president wants to know what he can do through executive action.","","08/07/2019 02:19 pm ET","Research shows that most mass shooters don’t have severe mental health problems. The man arrested in the killing of 22 people in El Paso on Saturday allegedly wrote that he was doing it to fight an “invasion” of immigrants, echoing the president’s racist rhetoric."
"1571529587-8284","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAeZJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","‘Uncle Joe’ Biden Courts The Youth Vote","'Uncle Joe' Biden Courts The Youth Vote","https://search.huffpost.com/click/_ylt=Awr9BNxmo6tdNZYAt3BsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558375/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-2020-young-voters_n_5d80f02ce4b00d69059f3c76/RK=2/RS=7LdoC49AHWgHZlv7TXLLUgDxoo4-","“Everybody wants another Obama and he’s the closest thing we can get,” said one student at Texas Southern University, a historically Black college in Houston.","","09/17/2019 04:17 pm ET","Getting young voters, who are a key segment of the Democratic electorate, enthused and out to the polls was a successful strategy for Obama in 2008 and 2012. It’s not clear yet if Biden will be able to replicate his success on that front. The former vice president’s campaign recently launched a “Students for Biden” group focused on training and recruiting organizers at college campuses, including HBCUs, but they’ve lagged behind the efforts of other candidates when it comes to drawing young voters."
"1571529587-8269","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAeZJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","‘Uncle Joe’ Biden Courts The Youth Vote","'Uncle Joe' Biden Courts The Youth Vote","https://search.huffpost.com/click/_ylt=Awr9BNxmo6tdNZYAt3BsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558375/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-2020-young-voters_n_5d80f02ce4b00d69059f3c76/RK=2/RS=7LdoC49AHWgHZlv7TXLLUgDxoo4-","“Everybody wants another Obama and he’s the closest thing we can get,” said one student at Texas Southern University, a historically Black college in Houston.","","09/17/2019 04:17 pm ET","“It’s Uncle Joe!” one teenager shouted to a friend as the 76-year-old former vice president made his way around the student center at Texas Southern University, which was established in 1946 when Texas was still a segregated state."
"1571529523-7981","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAfJJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Viola Davis To Play Michelle Obama In Showtime Series ‘First Ladies’","Viola Davis To Play Michelle Obama In Showtime Series 'First Ladies'","https://search.huffpost.com/click/_ylt=Awr9CKkdo6td5VIADMdsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558301/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fviola-davis-michelle-obama-showtime_n_5d64fedfe4b008b1fd20bc66/RK=2/RS=YmJ_1og42qXQw59cGqXmN5.Z2Jw-","The anthology features episodes about the powerful women who occupied the White House.","","08/27/2019 08:01 am ET","Variety characterized the project as “in development.”"
"1571529514-7936","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAfJJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Ex-Ethics Chief: If Trump Resort Hosting G-7 ‘Is Not Corrupt, Nothing Is’","Ex-Ethics Chief: If Trump Resort Hosting G-7 ‘Is Not Corrupt, Nothing Is'","https://search.huffpost.com/click/_ylt=Awr9CKkdo6td5VIAFMdsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558301/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fwalter-shaub-donald-trump-g-7-resort-summit_n_5daacde7e4b0422422c53885/RK=2/RS=aWqK.T0fVvcXoh_IDmkeFxKXOrY-","“And that’s exactly what he wants,” said Walter Shaub, the former head of the U.S. Office of Government Ethics.","","10/19/2019 05:46 am ET","“There is no definition of corruption that would not cover the president participating in a contract awarded to himself. So, if this is not corrupt, nothing is corrupt,” he said. “And that’s exactly what he wants and it seems to be exactly what the United States Senate is determined to have be the case.”"
"1571529582-8259","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAeZJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Trump Administration To Revoke Obama-Era Water Protection Rule","Trump Administration To Revoke Obama-Era Water Protection Rule","https://search.huffpost.com/click/_ylt=Awr9BNxmo6tdNZYAuXBsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558375/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-administration-to-revoke-obama-era-water-protection-rule_n_5d7a644ae4b06028fd38855c/RK=2/RS=058KacWNkRvBDyvmI54PhgL6HwA-","Environmentalists say the move would leave millions of Americans with less safe drinking water and damage wetlands that prevent flooding.","","09/12/2019 11:36 am ET","But Don Parrish, congressional relations director for the American Farm Bureau Federation, says the 2015 regulation that extended federal protection to many U.S. wetlands and waterways created uncertainty about where farmers could cultivate land."
"1571529518-7953","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAfJJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Let’s Hear It For The Gadflies","Let's Hear It For The Gadflies","https://search.huffpost.com/click/_ylt=Awr9CKkdo6td5VIAEMdsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558301/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fgadfly-candidates-democratic-debate_n_5d4260e5e4b0ca604e2cad6a/RK=2/RS=kRpIkk513fAFXzrA0dvTuF7lEJQ-","Bill de Blasio, Tulsi Gabbard and Michael Bennet aren’t going to be president. But they each shined for a moment in Wednesday’s Democratic primary debate.","","08/01/2019 12:18 am ET","Because Obama remains the most popular figure in the Democratic Party, most 2020 contenders have been reluctant to criticize his administration’s flaws ― even on issues where the Democratic Party needs to learn from Obama’s shortcomings. But therein lies the benefit of gadflies, whose only real shot at staying in the race is generating some buzz by going toe-to-toe with the front-runners. The results weren’t cheap shots but substantive critiques."
"1571529552-8121","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAe5JsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Debate Backlash: Many Democrats Say Criticizing Obama’s Legacy Isn’t A Good Idea","Debate Blowback: Many Democrats Say Criticizing Obama's Legacy Isn't A Good Idea","https://search.huffpost.com/click/_ylt=Awr9DtY0o6tdceIAy41sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558324/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbiden-obama-2020_n_5d4326a6e4b0ca604e2edddd/RK=2/RS=QRe3FyQ5dDfzWlMcTiANgi7vboM-","“He did an extraordinary job, and he should be given that recognition by those” running for president, Sen. Dick Durbin said.","Igor Bobic","08/01/2019 03:39 pm ET",""
"1571529539-8036","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAe5JsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","How Immigration Prosecutions Helped ICE Pad Obama’s Criminal Deportee Statistics","How Immigration Prosecutions Helped ICE Pad Obama's Criminal Deportee Statistics","https://search.huffpost.com/click/_ylt=Awr9DtY0o6tdceIA1Y1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558324/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fice-obama-criminal-deportation-statistics_n_5d52b1aee4b05fa9df04c9e5/RK=2/RS=beZiJRGpAj71.7xi6X7lnrGurPI-","Under Obama, Immigration and Customs Enforcement highlighted stats that those arrested at the border were criminals. Most had broken only immigration laws.","Roque Planas","08/15/2019 01:11 pm ET",""
"1571529592-8315","https://search.huffpost.com/search;_ylt=Awr9IMlInatdKGMAA01sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA3pDOXU2QklRUjN5WF9xaUtkTGhyUkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMwRxdWVyeQNiYXJyYWNrJTIwb2JhbWEEdF9zdG1wAzE1NzE1Mjk0Mzg-?p=barrack+obama&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9IlEbo6tdEXQAeZJsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=barrack+obama&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Trump’s Cabinet Has Had More Ex-Lobbyists Than Obama Or Bush","Trump's Cabinet Has Had More Ex-Lobbyists Than Obama Or Bush","https://search.huffpost.com/click/_ylt=Awr9BNxmo6tdNZYAs3BsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558375/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrumps-cabinet-has-had-more-ex-lobbyists-than-obama-or-bush_n_5d811fb0e4b077dcbd6567de/RK=2/RS=VM_1CF2C4AhZxB4H0MUJ1U.3ihQ-","Former lobbyists run the Defense and Interior departments, Environmental Protection Agency and office of the U.S. Trade Representative.","","09/17/2019 02:12 pm ET","His financial disclosure report lists 49 clients who paid him $5,000 or more for legal services, including e-cigarette giant Juul Labs, Facebook, Walmart and Bank of America. Disclosure records show Scalia was registered in 2010 and 2011 to lobby for the U.S. Chamber of Commerce."
