web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571522074-218","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","8:26 p.m. ET"
"1571522074-193","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","8:46 p.m. ET"
"1571522074-94","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Warren comes out strong: “I will out-work, out-organize and out-last anyone ― and that includes Donald Trump or whoever the Republicans get stuck with.”"
"1571522074-36","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Nina Golgowski"
"1571522074-54","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Warren says: “People who are struggling to pay health care are fighting today. ... People who are getting stopped by police because of the color of their skin are in a fight today. ... Anybody who doesn’t understand that Americans are already in these fights is not in a position to win them.”"
"1571522081-264","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders Plans To Give Workers A Stake In Their Corporate Employers","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqBRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-corporate-accountability-worker-ownership_n_5da3e691e4b087efdbb0b511/RK=2/RS=yOqcwaQ8ehFZYSgtMsi.ESuFrBQ-","Bernie Sanders Plans To Give Workers A Stake In Their Corporate Employers","Big companies would have to give 20% of their shares to employees under a new proposal from the Democratic candidate.","","10/14/2019 06:00 am ET","The package of reforms, which also includes a number of less spectacular changes to tax and regulatory laws, is perhaps the senator’s biggest move so far to back up his identification as a “democratic socialist.” The Vermont independent has generally used that term to describe his support for New Deal-style, welfare-state liberalism, but with this proposal, he is getting closer to the kinds of economic democratization envisioned by members of the Democratic Socialists of America."
"1571522074-89","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Gabbard, a 38-year-old military combat veteran, would be the youngest president, if elected. When asked about it, she argues that it’s “not fair” to question the oldest three candidates about their health and fitness and not the other candidates."
"1571522122-390","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","'I Am back,' Bernie Sanders Tells Supporters At NYC Rally","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAmhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-welcome-back-queens-heart-attack_n_5dab74e2e4b0422422c5e936/RK=2/RS=78VTFN3c8b5SsuL1zxF4wOP5BRI-","‘I Am back,’ Bernie Sanders Tells Supporters At NYC Rally","The event marked Sanders’ formal return to the campaign trail less than three weeks after he suffered a heart attack.","","10/19/2019 04:45 pm ET","“Bernie Sanders fought for me,” Ocasio-Cortez said as she introduced Sanders."
"1571522106-333","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders To Hold Comeback Rally Across From Nation's Largest Public Housing Complex","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAoBRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-comeback-rally-queens-queensbridge-houses-2020-democratic-presidential-primary_n_5daa140ae4b0f34e3a75619b/RK=2/RS=g1rIRQpeWs.yrqTkS9_3UzgNOc8-","Bernie Sanders To Hold Comeback Rally Across From Nation’s Largest Public Housing Complex","The location, in the shadow of New York’s dirtiest power plant, is a deliberate choice by the senator and his campaign.","","10/18/2019 05:31 pm ET","The “Bernie’s Back” gathering is slated to take place in Queensbridge Park, which is in the shadow of both the country’s largest public housing development and New York’s dirtiest power plant. In a nod to his surroundings, Sanders plans to focus his remarks on expanding affordable housing and lifting up racially diverse, poor and working-class communities like those in the neighboring Queensbridge Houses."
"1571522065-4","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","5","https://search.huffpost.com/search;_ylt=AwrgCqQQhqtd6hQAtxRsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=Bernie+Sanders&fr=huffpost&b=41&pz=10&bct=0&xargs=0","","","","","","",""
"1571522087-293","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAphRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2faoc-endorses-bernie-sanders-2020-presidential-candidate_n_5da68590e4b062bdcb1a8742/RK=2/RS=NRsmy_bJ60YXy0Qh5QoYluBvT9c-","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","The New York congresswoman’s endorsement provides a jolt of energy to a presidential campaign seeking to regain momentum.","","10/15/2019 11:01 pm ET","Omar might also have mentioned that Sanders, who would be the first Jewish president if elected, was one of her first and most ardent defenders when she faced allegations of employing anti-Semitic rhetoric in February."
"1571522074-197","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Castro, like Sanders, says he would create jobs by investing in infrastructure and a Green New Deal."
"1571522106-332","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders To Hold Comeback Rally Across From Nation's Largest Public Housing Complex","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAoBRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-comeback-rally-queens-queensbridge-houses-2020-democratic-presidential-primary_n_5daa140ae4b0f34e3a75619b/RK=2/RS=g1rIRQpeWs.yrqTkS9_3UzgNOc8-","Bernie Sanders To Hold Comeback Rally Across From Nation’s Largest Public Housing Complex","The location, in the shadow of New York’s dirtiest power plant, is a deliberate choice by the senator and his campaign.","","10/18/2019 05:31 pm ET","The Sanders campaign is obviously hoping for a large crowd on Saturday, when Ocasio-Cortez is slated to join the Vermont senator on stage in Queens, New York, to formally endorse his candidacy. And the campaign is hoping to set the senator apart from some of his opponents ― including other progressives ― by choosing a location and message that reflect his commitment to affordable housing, the Green New Deal and taming corporate power."
"1571522074-188","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Sarah Ruiz-Grossman and Sara Boboltz"
"1571522074-156","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","9:13 p.m. ET"
"1571522109-355","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAnhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-adds-new-york-endorsements-before-queens-rally_n_5daa7a9ce4b08cfcc31b95de/RK=2/RS=7gTqlI8BCf0THzdNxyMHcSP8Pbk-","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","Eight Empire State lawmakers now back the Vermont senator’s Democratic presidential bid.","","10/19/2019 09:00 am ET","“Bernie is the best candidate to fight back against the deep-pocketed corporate interests that weaken our democracy and exploit our economy,” Ramos, who unseated a Queens Democrat aligned with state Republicans in September 2018, said in a statement announcing her endorsement. “In Senator Sanders we have a leader who will protect all members of our society, especially those seeking human rights and better working conditions free from unethical practices.”"
"1571522074-50","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","“Thank you,” Warren replies ― coolly."
"1571522074-149","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Sarah Ruiz-Grossman"
"1571522106-343","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders To Hold Comeback Rally Across From Nation's Largest Public Housing Complex","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAoBRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-comeback-rally-queens-queensbridge-houses-2020-democratic-presidential-primary_n_5daa140ae4b0f34e3a75619b/RK=2/RS=g1rIRQpeWs.yrqTkS9_3UzgNOc8-","Bernie Sanders To Hold Comeback Rally Across From Nation’s Largest Public Housing Complex","The location, in the shadow of New York’s dirtiest power plant, is a deliberate choice by the senator and his campaign.","","10/18/2019 05:31 pm ET","But if the setting embodies ills that are plaguing American society, it also has the makings of a potential solution. The site makes plain the case for a Green New Deal that could employ residents of the public housing development to transform the Ravenswood plant into a source of renewable energy, according to Pete Sikora, climate director for the progressive group New York Communities for Change, which has not endorsed in the Democratic presidential primary. Ravenswood’s operators have already submitted a plan to convert the dirty energy source into a facility capable of housing renewable energy storage batteries that Sikora and others believe federal help could usher into reality."
"1571522074-14","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Former Texas Rep. Beto O’Rourke"
"1571522081-271","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders Plans To Give Workers A Stake In Their Corporate Employers","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqBRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-corporate-accountability-worker-ownership_n_5da3e691e4b087efdbb0b511/RK=2/RS=yOqcwaQ8ehFZYSgtMsi.ESuFrBQ-","Bernie Sanders Plans To Give Workers A Stake In Their Corporate Employers","Big companies would have to give 20% of their shares to employees under a new proposal from the Democratic candidate.","","10/14/2019 06:00 am ET","In addition, Sanders’ corporate accountability plan features an array of changes to corporate governance, tax law and antitrust enforcement. Sanders would ban large-scale stock buybacks and force corporations to obtain new federal charters requiring them to weight the interests of the diverse array of stakeholders rather than just shareholders."
"1571522074-101","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Paige Lavender"
"1571522074-205","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","8:38 p.m. ET"
