web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1571533272-15523","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=3","Donald Trump Strikes Back at China with Higher Tariffs | Breitbart","https://www.breitbart.com/politics/2019/08/23/donald-trump-strikes-back-at-china-with-higher-tariffs/","Donald Trump Strikes Back at China with Higher Tariffs","President Donald Trump announced that he would raise tariffs even higher in response to China’s additional tariffs on Friday.","Charlie Spiering","23 Aug 2019",""
"1571533234-15286","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=5","Donald Trump Signs Genocide Relief Act Protecting Christians","https://www.breitbart.com/politics/2018/12/12/donald-trump-signs-genocide-relief-act-christians-iraq-syria/","Donald Trump Signs Genocide Relief Act for Christians in Iraq and Syria","WASHINGTON, DC – President Donald Trump signed a law on Tuesday combatting genocide of Christians in the Middle East, legislation supported by the Knights of Columbus and a broad array of faith-based organizations.","","12 Dec 2018","Ken Klukowski is senior legal editor for Breitbart News. Follow him on Twitter @kenklukowski."
"1571533321-15806","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Donald Trump Proposes Guarding Southern Border with the Military","https://www.breitbart.com/politics/2018/04/03/trump-proposes-guarding-southern-border-military/","Donald Trump Proposes Guarding Southern Border with the Military","President Donald Trump said he is currently having discussions in his administration to deploy military resources on the southern border.","","3 Apr 2018","In a 2011 interview with Bill O’Reilly on Fox News, Trump signaled interest in using the U.S. military to stop illegal immigration. “You put soldiers on that line,” he said. “Do you have a choice? They are coming over and they are climbing over a fence and there’s nobody within 10 miles.”"
"1571533239-15332","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=5","Donald Trump: 'I Do Nothing for Politics, I Do What's Right' | Breitbart","https://www.breitbart.com/politics/2019/08/26/donald-trump-i-do-nothing-for-politics-i-do-whats-right/","Donald Trump: ‘I Do Nothing for Politics, I Do What’s Right’","President Donald Trump defended his actions on a number of issues on Monday, saying he did not act out of his own political interests.","","26 Aug 2019","Trump reminded reporters that he was running for re-election in 2020 but said he was not basing his decisions as president on the campaign."
"1571533313-15758","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Breitbart News Network","https://www.breitbart.com/","Breitbart","null","Hannah Bleau","null",""
"1571533281-15591","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=3","Donald Trump Jr. Articles - Breitbart","https://www.breitbart.com/tag/donald-trump-jr/","Donald Trump Jr.","null","Joshua Caplan","18 Oct 2019, 9:24 AM PDT",""
"1571533328-15814","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Donald Trump Articles - Breitbart","https://www.breitbart.com/tag/donald-trump/","Donald Trump","null","Amy Furr","19 Oct 2019, 2:51 PM PDT",""
"1571533259-15445","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Trump Smacks Down ABC News for 'Fake News' Footage of Syria ...","https://www.breitbart.com/the-media/2019/10/16/trump-smacks-down-abc-news-for-fake-news-footage-of-syria/","Trump Smacks Down ABC News for ‘Fake News’ Footage of Syria","President Donald Trump rebuked ABC News’ Jonathan Karl publicly during a press conference Wednesday for the network’s claim that footage from a Kentucky gun range was in fact footage of Turkey bombing Kurds in Syria.","","16 Oct 2019","Joel B. Pollak is Senior Editor-at-Large at Breitbart News. He earned an A.B. in Social Studies and Environmental Science and Public Policy from Harvard College, and a J.D. from Harvard Law School. He is a winner of the 2018 Robert Novak Journalism Alumni Fellowship. He is also the co-author of How Trump Won: The Inside Story of a Revolution, which is available from Regnery. Follow him on Twitter at @joelpollak."
"1571533328-15831","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Donald Trump Articles - Breitbart","https://www.breitbart.com/tag/donald-trump/","Donald Trump","null","Penny Starr","19 Oct 2019, 2:51 PM PDT",""
"1571533241-15342","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=5","Donald Trump Shares Meme Mocking MSNBC Debate Malfunction","https://www.breitbart.com/politics/2019/06/27/donald-trump-shares-meme-mocking-msnbc-debate-malfunction/","Donald Trump Shares Meme Mocking MSNBC Debate Malfunction","President Donald Trump shared a meme Thursday mocking MSNBC’s Democrat primary debate malfunction.","","27 Jun 2019","Watch below:"
"1571533263-15483","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Full Text: Donald Trump Commemorates the 75th Anniversary of D ...","https://www.breitbart.com/politics/2019/06/06/full-text-donald-trump-commemorates-the-75th-anniversary-of-d-day/","Full Text: Donald Trump Commemorates the 75th Anniversary of D-Day","President Donald Trump commemorated the 75th anniversary of D-Day on Thursday and delivered the following speech in honor of those “thousands [who] sacrificed their lives” for liberty:","","6 Jun 2019","Today, her granddaughter, Stefanie, serves as a guide at this cemetery. This week, Stefanie led 92-year-old Marian Wynn of California to see the grave of her brother Don for the very first time."
"1571533237-15307","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=5","Democrats Gun for Trump Impeachment, Republicans Gird for Battle","https://www.breitbart.com/politics/2019/09/24/as-democrats-gun-for-trump-impeachment-republicans-gird-for-battle-nationwide/","As Democrats Gun for Trump Impeachment, Republicans Gird for Battle Nationwide","With Democrats on Capitol Hill lunging toward the drastic step of launching impeachment proceedings against President Donald Trump, Republicans in Washington and around the country are salivating at newly opened political opportunities as a result of the Democrats’ leftward lurch into anti-Trump extremism.","","24 Sep 2019","Now that Pelosi has jumped at the behest of the 29-year-old socialist freshman from New York and her fellow “Squad” members Reps. Rashida Tlaib (D-MI), Ilhan Omar (D-MN), and Ayanna Pressley (D-MA), Ocasio-Cortez is ripping Pelosi for only doing a committee–saying she wants instead a straight-up impeachment vote."
"1571533263-15484","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Full Text: Donald Trump Commemorates the 75th Anniversary of D ...","https://www.breitbart.com/politics/2019/06/06/full-text-donald-trump-commemorates-the-75th-anniversary-of-d-day/","Full Text: Donald Trump Commemorates the 75th Anniversary of D-Day","President Donald Trump commemorated the 75th anniversary of D-Day on Thursday and delivered the following speech in honor of those “thousands [who] sacrificed their lives” for liberty:","","6 Jun 2019","Marian and Stefanie are both with us today. And we thank you for keeping alive the memories of our precious heroes. Thank you. (Applause.)"
"1571533313-15754","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Breitbart News Network","https://www.breitbart.com/","Breitbart","null","Jerome Hudson","null",""
"1571533237-15294","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=5","Democrats Gun for Trump Impeachment, Republicans Gird for Battle","https://www.breitbart.com/politics/2019/09/24/as-democrats-gun-for-trump-impeachment-republicans-gird-for-battle-nationwide/","As Democrats Gun for Trump Impeachment, Republicans Gird for Battle Nationwide","With Democrats on Capitol Hill lunging toward the drastic step of launching impeachment proceedings against President Donald Trump, Republicans in Washington and around the country are salivating at newly opened political opportunities as a result of the Democrats’ leftward lurch into anti-Trump extremism.","","24 Sep 2019","The Democrats spent all year conducting hearings and investigations related to Russian interference in the 2016 presidential election, only to fail–as the Special Counsel Robert Mueller probe also failed–to find any evidence of collusion or conspiracy between Trump and his campaign and the Russians. Mueller’s investigation and the Democrat-led investigations also failed to uncover evidence of obstruction of justice by Trump, leaving Democrats empty-handed heading into the August recess back in July."
"1571533281-15596","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=3","Donald Trump Jr. Articles - Breitbart","https://www.breitbart.com/tag/donald-trump-jr/","Donald Trump Jr.","null","Warner Todd Huston","18 Oct 2019, 9:24 AM PDT",""
"1571533270-15518","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=3","Watch: Trevor Noah Admits to Jimmy Kimmel that Donald Trump the ...","https://www.breitbart.com/entertainment/2019/05/17/watch-trevor-noah-admits-to-jimmy-kimmel-that-donald-trump-the-first-president-to-actually-deliver-on-campaign-promises/","Watch: Trevor Noah Admits to Jimmy Kimmel that Donald Trump the First President to ‘Actually Deliver’ on Campaign Promises","Trevor Noah, Comedy Central’s left-wing Daily Show host, admitted to ABC late-night host Jimmy Kimmel that Donald Trump is the only president who has ever actually delivered on his promises.","","17 May 2019",""
"1571533272-15531","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=3","Donald Trump Strikes Back at China with Higher Tariffs | Breitbart","https://www.breitbart.com/politics/2019/08/23/donald-trump-strikes-back-at-china-with-higher-tariffs/","Donald Trump Strikes Back at China with Higher Tariffs","President Donald Trump announced that he would raise tariffs even higher in response to China’s additional tariffs on Friday.","","23 Aug 2019","“We have a very strong dollar and a very weak Fed. I will work ‘brilliantly’ with both, and the U.S. will do great,” he wrote."
"1571533311-15730","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Mitt Romney Uses Martin Luther King Jr. Day to Attack Donald Trump","https://www.breitbart.com/politics/2018/01/15/mitt-romney-uses-dr-martin-luther-king-jr-day-bash-donald-trump/","Mitt Romney Uses Martin Luther King Jr. Day to Attack Donald Trump","Former Republican presidential nominee Mitt Romney took to Twitter on Monday morning to attack President Donald Trump, using the Martin Luther King Jr. holiday to suggest that Trump is a racist.","","15 Jan 2018","Speculation has mounted whether Romney would be a friend or foe of President Trump if elected to the Senate."
"1571533265-15506","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Leftists' D.C. 'Impeach Donald Trump' Protests a Bust","https://www.breitbart.com/politics/2019/09/09/lleftists-d-c-impeach-donald-trump-protests-a-bust/","Leftists’ D.C. ‘Impeach Donald Trump’ Protests a Bust","A website and eventbrite.com promoted rallies in Washington, DC, and other cities across the country to take place Monday to push for the impeachment of President Donald Trump – but no one showed up for the one at the Capitol.","","9 Sep 2019","The eventbrite.com protest notice said it would take place at noon on Monday on the “Capitol lawn below the steps,” but no one showed up for that protest. This protest notice said that “events are registered with Indivisible,” one of the groups listed as a sponsor for the 11:00 a.m. protest."
"1571533259-15436","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Trump Smacks Down ABC News for 'Fake News' Footage of Syria ...","https://www.breitbart.com/the-media/2019/10/16/trump-smacks-down-abc-news-for-fake-news-footage-of-syria/","Trump Smacks Down ABC News for ‘Fake News’ Footage of Syria","President Donald Trump rebuked ABC News’ Jonathan Karl publicly during a press conference Wednesday for the network’s claim that footage from a Kentucky gun range was in fact footage of Turkey bombing Kurds in Syria.","","16 Oct 2019","The footage, which ABC News purported was of an attack on the border town of Tal Abyad, was aired Sunday on World News Tonight and Good Morning America on Monday morning. However, a comparison by Gizmodo shows the video was captured at Knob Creek Gun Range in West Point, Kentucky back in 2017."
"1571533328-15822","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Donald Trump Articles - Breitbart","https://www.breitbart.com/tag/donald-trump/","Donald Trump","null","Charlie Spiering","19 Oct 2019, 2:51 PM PDT",""
"1571533263-15480","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Full Text: Donald Trump Commemorates the 75th Anniversary of D ...","https://www.breitbart.com/politics/2019/06/06/full-text-donald-trump-commemorates-the-75th-anniversary-of-d-day/","Full Text: Donald Trump Commemorates the 75th Anniversary of D-Day","President Donald Trump commemorated the 75th anniversary of D-Day on Thursday and delivered the following speech in honor of those “thousands [who] sacrificed their lives” for liberty:","","6 Jun 2019","He was then wounded a third time, and laid unconscious for 12 days. They thought he was gone. They thought he had no chance. Russell Pickett is the last known survivor of the legendary Company A. And, today, believe it or not, he has returned once more to these shores to be with his comrades. Private Pickett, you honor us all with your presence. (Applause.) Tough guy. (Laughter.)"
"1571533239-15335","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=5","Donald Trump: 'I Do Nothing for Politics, I Do What's Right' | Breitbart","https://www.breitbart.com/politics/2019/08/26/donald-trump-i-do-nothing-for-politics-i-do-whats-right/","Donald Trump: ‘I Do Nothing for Politics, I Do What’s Right’","President Donald Trump defended his actions on a number of issues on Monday, saying he did not act out of his own political interests.","","26 Aug 2019","He killed the Iran nuclear deal, despite many world leaders and advisers begging him to allow it to continue. The president also withdrew from the Paris Climate deal and from the Trans-pacific Partnership trade deal proposed by former President Barack Obama."
"1571533263-15456","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Full Text: Donald Trump Commemorates the 75th Anniversary of D ...","https://www.breitbart.com/politics/2019/06/06/full-text-donald-trump-commemorates-the-75th-anniversary-of-d-day/","Full Text: Donald Trump Commemorates the 75th Anniversary of D-Day","President Donald Trump commemorated the 75th anniversary of D-Day on Thursday and delivered the following speech in honor of those “thousands [who] sacrificed their lives” for liberty:","","6 Jun 2019","We are gathered here on Freedom’s Altar. On these shores, on these bluffs, on this day 75 years ago, 10,000 men shed their blood, and thousands sacrificed their lives, for their brothers, for their countries, and for the survival of liberty."
"1571533253-15401","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","NBC News Analyst: Donald Trump Wins First Democrat Debate","https://www.breitbart.com/2020-election/2019/06/27/nbc-news-analyst-donald-trump-wins-first-democrat-debate/","NBC News Analyst: Donald Trump Wins First Democrat Debate","An NBC News analyst declared President Donald Trump the winner of the first Democrat presidential debate of the 2020 election season.","","27 Jun 2019",""
"1571533253-15406","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","NBC News Analyst: Donald Trump Wins First Democrat Debate","https://www.breitbart.com/2020-election/2019/06/27/nbc-news-analyst-donald-trump-wins-first-democrat-debate/","NBC News Analyst: Donald Trump Wins First Democrat Debate","An NBC News analyst declared President Donald Trump the winner of the first Democrat presidential debate of the 2020 election season.","","27 Jun 2019",""
"1571533317-15788","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Donald Trump Nominates Dan Brouillette for Department of Energy","https://www.breitbart.com/politics/2019/10/19/donald-trump-nominates-dan-brouillette-replace-rick-perry-department-energy/","Donald Trump Nominates Dan Brouillette to Replace Rick Perry at Department of Energy","President Donald Trump announced Friday that he will select Deputy Secretary of Energy Dan Brouillette to replace Rick Perry as Secretary of Energy.","","19 Oct 2019","“He’s been outstanding,” Trump said. “Rick has done a fantastic job in energy. But it was time. Yeah, three years is a long time. And he’ll be leaving toward the end of the year.”"
"1571533313-15741","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Breitbart News Network","https://www.breitbart.com/","Breitbart","null","Amy Furr","null",""
"1571533251-15396","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Exclusive—Trump: Paul Ryan Blocked Subpoenas of Democrats","https://www.breitbart.com/politics/2019/03/13/exclusive-president-donald-trump-paul-ryan-blocked-subpoenas-of-democrats/","Exclusive — President Donald Trump: Paul Ryan Blocked Subpoenas of Democrats","President Donald Trump is not happy that former House Speaker Paul Ryan blocked subpoenas of people and entities Trump thinks the House GOP should have been investigating during the first two years of his administration.","","13 Mar 2019","Correction: Original report erroneously credited Matthew Boyle as asking the question instead of Amanda House."
"1571533305-15715","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=2","Donald Trump Fires Back at 'Disaster' Susan Rice","https://www.breitbart.com/politics/2019/10/19/donald-trump-fires-back-disaster-susan-rice/","Donald Trump Fires Back at ‘Disaster’ Susan Rice","President Donald Trump ripped former National Security Adviser Susan Rice on Friday, describing her as a “disaster.”","","19 Oct 2019",""
"1571533321-15804","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Donald Trump Proposes Guarding Southern Border with the Military","https://www.breitbart.com/politics/2018/04/03/trump-proposes-guarding-southern-border-military/","Donald Trump Proposes Guarding Southern Border with the Military","President Donald Trump said he is currently having discussions in his administration to deploy military resources on the southern border.","","3 Apr 2018","“We are preparing to have the military to secure our border between Mexico and the United States,” Trump said when reporters questioned him for more details. He said he would be meeting with Mattis and other security officials to discuss the issue soon."
"1571533263-15489","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Full Text: Donald Trump Commemorates the 75th Anniversary of D ...","https://www.breitbart.com/politics/2019/06/06/full-text-donald-trump-commemorates-the-75th-anniversary-of-d-day/","Full Text: Donald Trump Commemorates the 75th Anniversary of D-Day","President Donald Trump commemorated the 75th anniversary of D-Day on Thursday and delivered the following speech in honor of those “thousands [who] sacrificed their lives” for liberty:","","6 Jun 2019","More powerful than the strength of American arms was the strength of American hearts."
"1571533281-15595","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=3","Donald Trump Jr. Articles - Breitbart","https://www.breitbart.com/tag/donald-trump-jr/","Donald Trump Jr.","null","Joshua Caplan","18 Oct 2019, 9:24 AM PDT",""
"1571533281-15574","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=3","Donald Trump Jr. Articles - Breitbart","https://www.breitbart.com/tag/donald-trump-jr/","Donald Trump Jr.","null","Hannah Bleau","18 Oct 2019, 9:24 AM PDT",""
"1571533328-15833","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=1","Donald Trump Articles - Breitbart","https://www.breitbart.com/tag/donald-trump/","Donald Trump","null","Pam Key","19 Oct 2019, 2:51 PM PDT",""
"1571533263-15462","https://www.breitbart.com/search/?s=john+mccain#gsc.tab=0&gsc.q=donald%20trump&gsc.page=4","Full Text: Donald Trump Commemorates the 75th Anniversary of D ...","https://www.breitbart.com/politics/2019/06/06/full-text-donald-trump-commemorates-the-75th-anniversary-of-d-day/","Full Text: Donald Trump Commemorates the 75th Anniversary of D-Day","President Donald Trump commemorated the 75th anniversary of D-Day on Thursday and delivered the following speech in honor of those “thousands [who] sacrificed their lives” for liberty:","","6 Jun 2019","The battle began in the skies above us. In those first tense midnight hours, 1,000 aircraft roared overhead with 17,000 Allied airborne troops preparing to leap into the darkness beyond these trees."
