web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574572539-28247","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=5","Donald Trump’s picks for administration jobs keep dropping out with John Ratcliffe latest to go","https://www.usatoday.com/story/news/politics/2019/06/17/from-heather-nauert-to-herman-cain-trumps-job-candidates-keep-quitting/3758484002/","Donald Trump’s picks for administration jobs keep dropping out with John Ratcliffe latest to go","null","","null","Nomination announced: April 4, 2019"
"1574572597-30088","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Life:Actor Billy Bob Thornton's name was misspelled in a Lifeline item published on Aug. 4."
"1574572597-29071","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","News: A previous version of this story incorrectly stated the last member of Congress to be indicted while in office. Sen. Robert Menendez, D-N.J., was indicted on corruption charges in April 2015. https://www.usatoday.com/story/news/politics/2018/11/07/duncan-hunter-chriscollins-indicted-lawmakers-win/1918092002/​"
"1574572597-29685","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","USA TODAY College: An earlier version of the story below misidentified how King Hall is used. It houses the campus NPR radio station, the campus newspaper, and other offices and classrooms. http://college.usatoday.com/2016/09/21/racist-graffiti-spurs-disgust-protest-at-eastern-michigan-university/​"
"1574572560-28327","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","null","","null","""She will be dearly missed. Cokie’s kindness, generosity, sharp intellect and thoughtful take on the big issues of the day made ABC a better place and all of us better journalists,"" Goldston said."
"1574572675-31118","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=2","Democratic debate featured frontrunners who battled each other, attacked Trump","https://www.usatoday.com/story/news/politics/elections/2019/09/12/democratic-debate-stage-features-front-runners-joe-biden-bernie-sanders-elizabeth-warren/2291858001/","Democratic debate featured frontrunners who battled each other, attacked Trump","null","","null","After saying Obamacare worked, Biden went after the cost of Medicare for All, saying Sanders and Warren haven’t explained how it will be paid for."
"1574572611-30402","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","What you need to know about Kurt Volker, Trump's ex-Ukraine envoy and first witness in impeachment inquiry","https://www.usatoday.com/story/news/politics/2019/10/03/trump-impeachment-inquiry-who-ex-ukraine-envoy-kurt-volker/3850479002/","What you need to know about Kurt Volker, Trump's ex-Ukraine envoy and first witness in impeachment inquiry","null","","null","More:In note to McCain Institute board, Kurt Volker optimistic on Ukraine after quitting special envoy post"
"1574572686-31331","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=2","OL remains a headache for Dolphins, Flores","https://www.usatoday.com/story/sports/nfl/2019/11/18/ol-remains-a-headache-for-dolphins-flores/40643105/","OL remains a headache for Dolphins, Flores","null","","null","KEY NUMBER"
"1574572597-29596","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Sports: A previous version of this story incorrectly stated the number of quarterbacks with 20 or more rushing and passing touchdowns in a season. http://www.usatoday.com/story/sports/ncaaf/heisman/2016/12/05/heisman-trophy-finalists-lamar-jackson-baker-mayfield-jabrill-peppers-deshaun-watson-dede-westbrook/95006274/"
"1574572580-28527","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Trump, AOC and McConnell: the personalities that could determine who wins the Senate in 2020","https://www.usatoday.com/story/news/politics/elections/2019/10/13/2020-senate-races-may-determine-whether-democrats-gop-gain-majority/3922420002/","Trump, AOC and McConnell: the personalities that could determine who wins the Senate in 2020","null","","null","Democrats are portraying Republicans as climate deniers and anti-immigration zealots who blindly back Trump. They've started airing ads with Senate Majority Leader Mitch McConnell, the Kentucky Republican whom opponents accuse of protecting Trump and obstructing important legislation from even getting a floor vote."
