web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574570305-16765","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=5","'Living with 2 roommates in a dump': Hawaii is too expensive to be paradise for teachers","https://www.usatoday.com/story/news/education/2019/04/05/apartments-real-estate-hawaii-teaching-jobs/3357914002/","'Living with 2 roommates in a dump': Hawaii is too expensive to be paradise for teachers","null","","null","Most Hawaii teachers seem resigned to the fact that nothing will change anytime soon."
"1574570373-17513","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=3","Kentucky's 2019 teacher of the year shuns White House visit in protest of Trump","https://www.usatoday.com/story/news/politics/2019/04/30/jessica-duenas-kentucky-teacher-year-skips-white-house-visit-in-protest-trump/3628038002/","Kentucky's 2019 teacher of the year shuns White House visit in protest of Trump","null","","null","""It's not enough to tell our kids, 'It gets better,'"" Holstine said Tuesday. ""We need to make it better for them now."""
"1574570440-19318","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Money: A column April 11 by Maria Bartiromo about Royal Caribbean misidentified the title of the company’s executive who was interviewed. Adam Goldstein is chief operating officer."
"1574570434-18147","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Opinion: Betsy DeVos doesn't get why Special Olympics matter","https://www.usatoday.com/story/sports/columnist/brennan/2019/03/27/betsy-devos-doesnt-get-why-special-olympics-matter/3292081002/","Opinion: Betsy DeVos doesn't get why Special Olympics matter","null","","null","Fueled by a fierce anger over the way those with intellectual disabilities were hidden away by the rest of society, and inspired by the struggles and challenges of her older sister Rosemary, Shriver founded Special Olympics in 1968."
"1574570440-19250","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","USA TODAY College: In the following story, a previous version of the quote by University of Southern California student Lynn Wang misstated the availability of the Campus Cruiser Program.https://usatcollege.wordpress.com/wp-admin/post.php?post=616344&action=edit"
"1574570338-17063","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=4","Student banned from school for vaping. Then he was blacklisted by other Arizona schools","https://www.usatoday.com/story/news/education/2019/04/02/arizona-legislation-would-blacklist-suspended-students/3340496002/","Student banned from school for vaping. Then he was blacklisted by other Arizona schools","null","","null","State law allows schools to refuse students who have been expelled from another school or are in the process of being expelled. Statute does not outline whether schools can deny suspended students, but they do have the legal right to attend public school."
"1574570351-17209","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=4","Why Special Olympics gets federal money: It runs school programs & has presidential ties","https://www.usatoday.com/story/news/education/2019/03/28/betsy-devos-special-olympics-jfk-education-department/3300430002/","Why Special Olympics gets federal money: It runs school programs & has presidential ties","null","","null","It didn't make news then, either."
"1574570345-17114","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=4","Fifth-grader dies after classroom fight, South Carolina school district says","https://www.usatoday.com/story/news/nation/2019/03/27/south-carolina-student-dies-after-classroom-fight-colleton-county/3288503002/","Fifth-grader dies after classroom fight, South Carolina school district says","null","","null","""She will be missed greatly by her family, friends, and the entire school community,"" the district said. ""Our entire school district is saddened by this event. It is very difficult to experience the death of a young person."""
"1574570440-19129","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","News:A previous version of“5 things you need to know Tuesday”misstated the date that the Supreme Court will hear arguments in the Samsung-Apple case. http://www.usatoday.com/story/news/2016/10/04/5-things-you-need-know-tuesday/91158518/"
"1574570442-19754","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Betsy DeVos: Deep cuts to Special Olympics, student programs warranted","https://www.usatoday.com/story/sports/highschool/2019/03/26/betsy-devos-funding-cuts-special-olympics-warranted/39260497/","Betsy DeVos: Deep cuts to Special Olympics, student programs warranted","null","","null","It calls for eliminating billions in grants to improve student achievement by reducing class sizes and funding professional development for teachers as well as cutting funds dedicated to increasing the use of technology in schools and improving school conditions. In many cases, DeVos said the purpose of the grants has been found to be redundant or ineffective."
