web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574569448-13604","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Impeachment whine: Trump thinks Republicans weren't tough on Obama. Believe me, we were.","https://www.usatoday.com/story/opinion/2019/09/30/impeachment-trump-forgets-republicans-investigated-obama-column/3813132002/","Impeachment whine: Trump thinks Republicans weren't tough on Obama. Believe me, we were.","null","","","From 2009 to 2013, I was the spokesperson and senior adviser for Republicans on the House Oversight and Government Reform Committee under the leadership of Rep. Darrell Issa. During their time in the majority, the Oversight Committee alone issued more than 100 subpoenas to the Obama administration. Upon becoming chair of the committee, Issa declared his intention to hold “seven hearings a week, times 40 weeks.”"
"1574569463-13807","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Migrant children held by the Obama administration still suffering 5 years later","https://www.usatoday.com/in-depth/news/nation/2019/09/23/migrant-children-2014-american-immigration-crisis-obama-trump/2025687001/","Migrant children held by the Obama administration still suffering 5 years later","null","","null","How poppy farms helped fuel a migrant crisis"
"1574569504-14170","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Supreme Court leans toward Trump plan to end DACA program for nearly 700K undocumented immigrants","https://www.usatoday.com/story/news/politics/2019/11/12/daca-supreme-court-leans-toward-trump-ending-obama-program/2567009001/","Supreme Court leans toward Trump plan to end DACA program for nearly 700K undocumented immigrants","null","","","The threat of losing their protected status prompted hundreds of DACA recipients to march, ride or fly to Washington for Tuesday's argument and stage demonstrations outside the court."
"1574569467-13819","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","null","","","CNN anchor Jake Tapper remembered Roberts as a ""kind and supportive"" mentor to many."
"1574569448-13612","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Impeachment whine: Trump thinks Republicans weren't tough on Obama. Believe me, we were.","https://www.usatoday.com/story/opinion/2019/09/30/impeachment-trump-forgets-republicans-investigated-obama-column/3813132002/","Impeachment whine: Trump thinks Republicans weren't tough on Obama. Believe me, we were.","null","","","How far does the misconduct go:Is Donald Trump's Justice Department part of the Ukraine scandal cover-up?"
"1574569471-13865","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Donald Trump says Democrats should look into Barack and Michelle Obama's books, Netflix deals","https://www.usatoday.com/story/news/politics/2019/09/16/trump-look-into-barack-obama-michelle-obama-book-netflix-deals/2347036001/","Donald Trump says Democrats should look into Barack and Michelle Obama's books, Netflix deals","null","","","In July Trump told reporters, ""Let's look into Obama the way they've looked at me from day one... They could look into the book deal that President Obama made. Let's subpoena all of his records."""
"1574569371-13065","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","https://www.usatoday.com/story/news/politics/elections/2019/11/20/democratic-debate-updates-joe-biden-elizabeth-warren-pete-buttigieg-sanders/4243241002/","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","null","","","Warren said Sondland is an example of how money buys its way into Washington and, as president, she won’t give away ambassadorships “to the highest bidder.”"
"1574569443-13585","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Corden endorses Barack Obama Avenue in Best of Late Night","https://www.usatoday.com/story/opinion/best-of-late-night/2019/08/19/corden-endorses-barack-obama-avenue-best-late-night/2050388001/","Corden endorses Barack Obama Avenue in Best of Late Night","null","","","And what's Obama reading this summer? The late-night comics discuss."
"1574569463-13791","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Migrant children held by the Obama administration still suffering 5 years later","https://www.usatoday.com/in-depth/news/nation/2019/09/23/migrant-children-2014-american-immigration-crisis-obama-trump/2025687001/","Migrant children held by the Obama administration still suffering 5 years later","null","","null","Chilel's journey to the USA came after a difficult childhood."
"1574569369-12927","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","Opinion: President Trump's increased interest in public sporting events hardly a coincidence","https://www.usatoday.com/story/sports/columnist/nancy-armour/2019/11/07/trump-makes-lsu-alabama-game-his-third-sporting-event-many-weeks/2514967001/","Opinion: President Trump's increased interest in public sporting events hardly a coincidence","null","","","That isn’t all, of course. Trump craves adoration, the kind of fawning reception he gets at his rallies, and he’d go to a tiddlywinks tournament if it means people will cheer and chant his name. If it happens at a nationally televised event, or will be captured on video that he can promote on Twitter, all the better."
