web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1574566402-9510","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=59","Rep. Alexandria Ocasio-Cortez compares GOP to Dwight Schrute","https://www.foxnews.com/politics/aoc-compares-gop-to-dwight-schrute","Rep. Alexandria Ocasio-Cortez compares GOP to Dwight Schrute","Rep. Alexandria Ocasio-Cortez compares GOP to Dwight Schrute","","May 13","The comparison came in response to criticism for her explanation about taxing the rich."
"1574566666-9949","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=20","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","https://www.foxnews.com/politics/trump-cabinet-officials-in-the-crosshairs-as-dems-zero-in-on-devos-zinke-others","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","","November 30","However, in October, Justice Department lawyers filed a new document in which Ross said he now remembered speaking with former senior White House adviser Steve Bannon in spring 2017 about adding the question."
"1574566305-9320","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=73","Trump names Dow Chemical CEO Liveris to head Manufacturing Council","https://www.foxnews.com/politics/trump-names-dow-chemical-ceo-liveris-to-head-manufacturing-council","Trump names Dow Chemical CEO Liveris to head Manufacturing Council","Trump names Dow Chemical CEO Liveris to head Manufacturing Council","","December 9, 2016","Trump also introduced his choice for education secretary, Betsy DeVos, who lives in Michigan."
"1574566582-9798","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=34","Protesters initially block DeVos from entering DC school","https://www.foxnews.com/politics/protesters-initially-block-devos-from-entering-dc-school","Protesters initially block DeVos from entering DC school","Protesters initially block DeVos from entering DC school","","February 10, 2017","The disruption is the latest in a series of protests against Trump administration officials and policies. DeVos’ nomination was fiercely opposed by teachers unions and Democratic lawmakers in large part over her long support for charter schools and other public school alternatives. Two Republicans joined Democrats to oppose her in the Senate earlier this week, but Vice President Pence broke the 50-50 tie to ensure her confirmation."
"1574566297-9309","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=74","Anti-Trump vandalism sweeps country: Yacht, Hollywood star latest targets","https://www.foxnews.com/politics/anti-trump-vandalism-sweeps-country-yacht-hollywood-star-latest-targets","Anti-Trump vandalism sweeps country: Yacht, Hollywood star latest targets","Anti-Trump vandalism sweeps country: Yacht, Hollywood star latest targets","","August 3, 2018","In October 2016, Trump's hotel in downtown Washington D.C. was vandalized with the phrases ""black lives matter"" and ""no justice, no peace."""
"1574566359-9395","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=65","Trump honors Jon Voight, James Patterson, others with National Medal of Arts, National Humanities Medal","https://www.foxnews.com/politics/trump-honors-jon-voight-james-patterson-others-with-national-medal-of-arts-national-humanities-medal","Trump honors Jon Voight, James Patterson, others with National Medal of Arts, National Humanities Medal","Trump honors Jon Voight, James Patterson, others with National Medal of Arts, National Humanities Medal","","2 days ago","CLICK HERE TO GET THE FOX NEWS APP"
"1574566666-9918","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=20","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","https://www.foxnews.com/politics/trump-cabinet-officials-in-the-crosshairs-as-dems-zero-in-on-devos-zinke-others","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","","November 30","Carson, a former neurosurgeon who challenged Trump for the 2016 GOP presidential nomination, is most dogged by ethical complaints concerning his allegedly excessive spending at the Department of Housing and Urban Development (HUD)."
"1574566342-9351","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=68","Schiff refers Blackwater founder Prince to DOJ over alleged false statements to Congress","https://www.foxnews.com/politics/schiff-refers-blackwater-founder-erik-prince-to-doj-over-alleged-false-statements-to-congress","Schiff refers Blackwater founder Prince to DOJ over alleged false statements to Congress","Schiff refers Blackwater founder Prince to DOJ over alleged false statements to Congress","Samuel Chamberlain","April 30",""
"1574566367-9419","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=64","Who's in Trump's Cabinet? A full list of the president's top advisers","https://www.foxnews.com/politics/whos-in-trumps-cabinet-a-full-list-of-the-presidents-top-advisers","Who's in Trump's Cabinet? A full list of the president's top advisers","Who's in Trump's Cabinet? A full list of the president's top advisers","","July 12","Fun fact: He worked in the Interior Department under multiple roles from 2001 to 2009 as well, according to his biography."
"1574566448-9555","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=52","Republicans push back on Trump's pick for Education secretary","https://www.foxnews.com/politics/republicans-push-back-on-trumps-pick-for-education-secretary","Republicans push back on Trump's pick for Education secretary","Republicans push back on Trump's pick for Education secretary","","February 1, 2017","DeVos has never worked in the public school system nor has she sent her children to public school."
