web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1571539531-24492","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=26","NYC council member launches Democratic primary challenge to Ocasio-Cortez","https://www.foxnews.com/politics/alexandria-ocasio-cortez-fernando-cabrera-democratic-primary","NYC council member launches Democratic primary challenge to Ocasio-Cortez","NYC council member launches Democratic primary challenge to Ocasio-Cortez","","October 10","FOX NEWS POLL: BIDEN AND WARREN GAIN GROUND IN DEMOCRATIC RACE"
"1571539627-24786","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=17","Alexandria Ocasio-Cortez compares border detention centers to concentration camps","https://www.foxnews.com/transcript/alexandria-ocasio-cortez-compares-border-detention-centers-to-concentration-camps","Alexandria Ocasio-Cortez compares border detention centers to concentration camps","Alexandria Ocasio-Cortez compares border detention centers to concentration camps","","June 18","WILLIAMS: Another what?"
"1571539392-24238","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=43","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","https://www.foxnews.com/transcript/what-does-alexandria-ocasio-cortez-and-the-squads-prominence-mean-for-the-democrats","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","","July 18","TRUMP: Well, I would say that I -- I was not happy with it. I disagree with it."
"1571539377-24005","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=45","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","https://www.foxnews.com/transcript/republican-and-jamaican-immigrant-scherie-murray-steps-forward-to-challenge-rep-alexandria-ocasio-cortez-in-2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","","July 17","Let's take a look."
"1571539392-24390","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=43","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","https://www.foxnews.com/transcript/what-does-alexandria-ocasio-cortez-and-the-squads-prominence-mean-for-the-democrats","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","","July 18","(COMMERCIAL BREAK)"
"1571539392-24300","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=43","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","https://www.foxnews.com/transcript/what-does-alexandria-ocasio-cortez-and-the-squads-prominence-mean-for-the-democrats","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","","July 18","HANNITY: Dan Bongino, thank you. My friend Barry Farber says, there's never been a country in the history of man that has accumulated more power and abuse at less than this country. I add to that, never been in country in the history of man that has accumulated more power, abused it less, used it to advance the entire human condition, and used it to spread liberty and freedom more than this."
"1571539696-25613","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=7","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","https://www.foxnews.com/transcript/nancy-pelosi-alexandria-ocasio-cortez-meet-to-ease-party-infighting","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","","July 26","MCDOWELL: Pavement dive."
"1571539384-24192","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=44","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","http://video.foxnews.com/v/6060570591001/","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","","null",""
"1571539370-23911","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=46","Ocasio-Cortez, Omar, Tlaib to endorse Bernie Sanders","https://www.foxnews.com/politics/ocasio-cortez-omar-tlaib-reportedly-will-endorse-bernie-sanders","Ocasio-Cortez, Omar, Tlaib to endorse Bernie Sanders","Ocasio-Cortez, Omar, Tlaib to endorse Bernie Sanders","","3 days ago","SANDERS PROMISES NEW JOBS FOR 'TENS OF MILLIONS OF AMERICANS' DURING DEMOCRATIC DEBATE"
"1571539476-24448","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=32","Bronx Republican preparing 2020 run against 'Bolshevik' Alexandria Ocasio-Cortez","https://www.foxnews.com/politics/bronx-republican-preparing-2020-run-against-bolshevik-alexandria-ocasio-cortez","Bronx Republican preparing 2020 run against 'Bolshevik' Alexandria Ocasio-Cortez","Bronx Republican preparing 2020 run against 'Bolshevik' Alexandria Ocasio-Cortez","","April 23","“It became clear that if I didn't step up to fight for our district, we'd end up with yet another passive Republican candidate who didn't bother to campaign,” Papazian told Fox News. “And Alexandria Ocasio-Cortez hasn't lived in the district since early childhood. Those of us who stuck it out, and actually live here, care about our future, and need representation.”"
