web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1571537336-20954","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=21","Don't Let Politics Affect Science","https://www.foxnews.com/health/dont-let-politics-affect-science","Don't Let Politics Affect Science","Don't Let Politics Affect Science","","January 11, 2009","The CDC is one of the major branches of the Department of Health and Human Services. One of its major roles is to make sure America is prepared for new health threats. One of its major focuses has been on disease prevention and therefore it is my opinion that its new director should have strong roots in clinical medicine as well as research."
"1571537132-20043","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=47","President Trump's attorneys react to Mueller's testimony","https://www.foxnews.com/transcript/president-trumps-attorneys-react-to-muellers-testimony","President Trump's attorneys react to Mueller's testimony","President Trump's attorneys react to Mueller's testimony","","July 24","As we say in the report, and as I said at the opening, we did not reach a determination as to whether the president committed a crime."
"1571537410-21087","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=8","UN climate chief says 2015 global warming talks won't be a repeat of failed summit in 2009","http://www.foxnews.com/world/2013/04/23/un-climate-chief-says-2015-global-warming-talks-wont-be-repeat-failed-summit-in/","UN climate chief says 2015 global warming talks won't be a repeat of failed summit in 2009","UN climate chief says 2015 global warming talks won't be a repeat of failed summit in 2009","","April 23, 2013","The goal of the talks is to reach a deal involving rich and poor nations that would keep temperatures from rising more than 3.6 degrees Fahrenheit (2 Celsius), compared to pre-industrial times."
"1571537273-20897","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=27","Trump's Twitter typos: From 'covfefe' to 'unpresidented'","https://www.foxnews.com/politics/trumps-twitter-typos-from-covfefe-to-unpresidented","Trump's Twitter typos: From 'covfefe' to 'unpresidented'","Trump's Twitter typos: From 'covfefe' to 'unpresidented'","","January 8, 2018","“How low has President Obama gone to tapp my phones during this very sacred election process,” Trump tweeted on March 4, 2017. “This is Nixon/Watergate. Bad (or sick) guy!”"
"1571537161-20282","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=42","Trump inaugural committee raises record $90M to cover steep costs","https://www.foxnews.com/politics/trump-inaugural-committee-raises-record-90m-to-cover-steep-costs","Trump inaugural committee raises record $90M to cover steep costs","Trump inaugural committee raises record $90M to cover steep costs","","January 14, 2017","Steve Kerrigan, CEO for Obama's inaugural committee in 2013 and chief of staff in 2009, said the $90 million fundraising haul looks like overkill."
"1571537114-19848","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=49","11-year-old says teacher shamed her for choosing Trump as her hero","https://www.foxnews.com/transcript/11-year-old-says-teacher-shamed-her-for-choosing-trump-as-her-hero","11-year-old says teacher shamed her for choosing Trump as her hero","11-year-old says teacher shamed her for choosing Trump as her hero","","April 9","INGRAHAM: Are you going to flip one, that's your goal, or two?"
"1571537114-19637","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=49","11-year-old says teacher shamed her for choosing Trump as her hero","https://www.foxnews.com/transcript/11-year-old-says-teacher-shamed-her-for-choosing-trump-as-her-hero","11-year-old says teacher shamed her for choosing Trump as her hero","11-year-old says teacher shamed her for choosing Trump as her hero","","April 9","MNUCHIN: I've never had any conversation with either one of them."
"1571537375-21027","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=14","Harry Reid vs. President-Elect Obama?","https://www.foxnews.com/transcript/harry-reid-vs-president-elect-obama","Harry Reid vs. President-Elect Obama?","Harry Reid vs. President-Elect Obama?","","April 5, 2012","As congressional Democrats deal with simmering tensions on Capitol Hill, New York Democrats are fighting a battle of their own. The New York Times reports a top aide to State Attorney General Andrew Cuomo is urging officials not to embrace Caroline Kennedy as a replacement for Senator Hillary Clinton, even though Cuomo said he was staying out of the competition. Clinton will vacate her Senate seat if she is confirmed as secretary of state."
"1571537392-21054","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=11","Is President Obama conceding too much to Iran?","https://www.foxnews.com/transcript/is-president-obama-conceding-too-much-to-iran","Is President Obama conceding too much to Iran?","Is President Obama conceding too much to Iran?","","March 9, 2015","BOLLING: In your opinion Tom, but Rick there are other alternatives, sanctions on Iran were working by their own admission they were working. They said you got to help us out here, they're working too well. Is this the most dangerous path America could take putting a timeline on when they achieve that bomb?"
"1571537392-21072","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=11","Is President Obama conceding too much to Iran?","https://www.foxnews.com/transcript/is-president-obama-conceding-too-much-to-iran","Is President Obama conceding too much to Iran?","Is President Obama conceding too much to Iran?","","March 9, 2015","GRENELL: The simple fact that the IAEA is not allowed going everywhere. When they are allowed to go in certain places and raise concerns, it's immediately dismissed by the left wingers who really just want to have a deal, any deal. And it's a dangerous..."
