web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1571542021-29279","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'Passive aggression. It's a lifestyle': Ocasio-Cortez responds to a GOP congressional critic","https://www.usatoday.com/story/news/politics/2019/07/30/alexandria-ocasio-cortez-responds-rep-jody-hices-comments-migrant-detention/1872484001/","'Passive aggression. It's a lifestyle': Ocasio-Cortez responds to a GOP congressional critic","The hearing held by House Democrats targeted the administration's immigration policies and the rapidly deteriorating conditions in detention centers.
    USA TODAY","","Published 7:40 p.m. ET July 30, 2019","""We’re going to see each other at work & you’re going to pretend to be nice to me. Passive aggression. It’s a lifestyle,"" she continued, adding the thumbs-up emoji at the end of the tweet."
"1571542039-29325","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","Alexandria Ocasio-Cortez's chief of staff, spokesman leave her congressional office","https://www.usatoday.com/story/news/politics/2019/08/02/alexandria-ocasio-cortezs-chief-staff-spokesman-leave-her-office/1906807001/","Alexandria Ocasio-Cortez's chief of staff, spokesman leave her congressional office","Democratic socialist Alexandria Ocasio-Cortez is the newest political figure everyone loves or loves to hate. From her ‘Green New Deal’ proposal to combat climate change to her clapbacks against Trump and her critics, here’s how AOC danced her way into the spotlight.
    USA TODAY","","Published 9:49 p.m. ET Aug. 2, 2019 | Updated 12:40 a.m. ET Aug. 3, 2019","“We are extraordinarily grateful for his service to advance a bold agenda and improve the lives of the people in NY-14,"" Trent said in the statement. ""From his co-founding of Justice Democrats to his work on the Ocasio-Cortez campaign and in the official office, Saikat’s goal has always been to do whatever he can to help the larger progressive movement, and we look forward to continuing working with him to do just that."""
"1571542059-29389","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'They’re just mad we look good doing it': AOC responds to story about the price of her hairstyle","https://www.usatoday.com/story/news/politics/2019/10/10/aoc-slams-story-criticizing-her-price-her-hairstyle/3928926002/","Save up to $1,800","The Washington Times published an article and quoted ""sources familiar"" with AOC's hair salon and estimated she spends $300 on her hair.
    USA TODAY","","Published 11:11 a.m. ET Oct. 10, 2019 | Updated 8:01 p.m. ET Oct. 10, 2019","On Wednesday, the Washington Times had published a story quoting ""sources familiar"" with Ocasio-Cortez's hair salon in Washington, D.C. The article estimated Ocasio-Cortez spent $300 on her haircut, lowlights, and the tip."
"1571542012-29273","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez&page=4","","","","","","",""
"1571542062-29398","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","AOC tells Donald Trump it's better to be a 'wack job' than a 'criminal who betrays our country' in Twitter spat","https://www.usatoday.com/story/news/politics/2019/10/03/aoc-donald-trump-better-wack-job-than-criminal-twitter/3861231002/","AOC tells Donald Trump it's better to be a 'wack job' than a 'criminal who betrays our country' in Twitter spat","Rep. Alexandria Ocasio-Cortez said it's better to be a ""wack job"" than a ""criminal who betrays our country"" in Twitter spat with President Trump.
    USA TODAY","Savannah Behrmann","Published 11:43 p.m. ET Oct. 3, 2019 | Updated 11:23 a.m. ET Oct. 4, 2019",""
"1571542096-29507","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","https://www.usatoday.com/story/opinion/2019/10/16/alexandria-ocasio-cortez-bernie-sanders-democratic-debate-column/3990254002/","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","Debate winners and losers, Warren on the defensive, and what we're watching for before the next Democratic debate.
    Hannah Gaber, USA TODAY","","Published 7:10 a.m. ET Oct. 16, 2019 | Updated 4:36 p.m. ET Oct. 16, 2019","This gives the democratic socialist from Vermont the chance to break the momentum of Warren’s steady rise in the polls, though he notably hasn’t taken a shot at the senator from Massachusetts on the debate stage yet. Instead, he sided with her several times as she was cornered, echoing her arguments for systemic change."
"1571542021-29284","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'Passive aggression. It's a lifestyle': Ocasio-Cortez responds to a GOP congressional critic","https://www.usatoday.com/story/news/politics/2019/07/30/alexandria-ocasio-cortez-responds-rep-jody-hices-comments-migrant-detention/1872484001/","'Passive aggression. It's a lifestyle': Ocasio-Cortez responds to a GOP congressional critic","The hearing held by House Democrats targeted the administration's immigration policies and the rapidly deteriorating conditions in detention centers.
    USA TODAY","","Published 7:40 p.m. ET July 30, 2019","The disagreement stemmed from comments Ocasio-Cortez had made after a visit to a Border Patrol facility at the beginning of July. On July 1, after touring the facility, Ocasio-Cortez tweeted to say Border Patrol officers were telling detained migrant women  ""to drink out of the toilets,"" sparking a social media firestorm."
"1571542069-29419","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","Fringe group claims it planned 'eat the babies' stunt at AOC town hall","https://www.usatoday.com/story/news/politics/2019/10/04/fringe-group-planned-eat-babies-stunt-aoc-town-hall/3869116002/","Fringe group claims it planned 'eat the babies' stunt at AOC town hall","Rep. Alexandria Ocasio-Cortez said it's better to be a ""wack job"" than a ""criminal who betrays our country"" in Twitter spat with President Trump.
    USA TODAY","","Published 9:37 p.m. ET Oct. 4, 2019","#EatTheBabies and #EatTheChildren were trending on twitter by Friday morning."
"1571542051-29372","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","AOC says bigger scandal than Trump's 'lawbreaking behavior' is Dems' refusal to impeach","https://www.usatoday.com/story/news/politics/2019/09/22/aoc-says-bigger-scandal-than-ukraine-dems-refusal-impeach-trump/2410671001/","AOC says bigger scandal than Trump's 'lawbreaking behavior' is Dems' refusal to impeach","Biden's son Hunter had business interests in Ukraine, said Trump is using his power to get a foreign government to find dirt on a political rival.
    Wochit, Wochit","","Published 11:46 a.m. ET Sept. 22, 2019 | Updated 1:34 p.m. ET Sept. 22, 2019","Trump acknowledged he had discussed an investigation into Biden with the Ukrainian president while speaking with reporters en route to a trip to Texas and Ohio on Sunday morning."
"1571542084-29477","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'The halls of Congress are no joke': AOC reflects on Congress as she endorses Sanders","https://www.usatoday.com/story/news/politics/2019/10/19/aoc-bernie-sanders-endorsement/4038312002/","'The halls of Congress are no joke': AOC reflects on Congress as she endorses Sanders","Trump and impeachment: Can President Trump block witnesses and subpoenas, and what can Congress do about it? Lawyer and author David Stewart explains.
    Hannah Gaber, USA TODAY","","Published 5:12 p.m. ET Oct. 19, 2019","Ocasio-Cortez seems aware of the criticism and often responds sharply. Last week, she was the subject of a story in the conservative Washington Times that had criticized her for the cost of her hairstyle."
